1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Average
9.874208829065749,17.889941307897015,33.85705244110893,15.918542646863123,11.791946404220129,8.947066558375433,6.957010852370434,7.395944834840239,97.5,320.05,1146.3,253.4,139.05,80.05000000000001,48.400000000000006,54.7,1,31.764715084275494
13.05947931580735,22.13029597633073,66.14075899171404,37.1685350800916,15.451537140362444,11.844830095868831,8.910667763978186,10.865081684000355,170.55,489.75,4374.6,1381.5,238.75,140.3,79.4,118.05000000000001,1,49.99890571641148
7.726577508832744,12.917043005270207,37.69748002187944,22.978250586152114,9.486832980505138,7.368853370776216,5.787918451395113,6.4031242374328485,59.7,166.85000000000002,1421.1000000000001,528.0,90.0,54.300000000000004,33.5,41.0,1,51.91911950679673
8.907861696277058,15.890248582070704,45.81539042723526,21.513948963405117,11.397368117245314,9.115920140062657,8.803408430829505,9.252026804976301,79.35000000000001,252.5,2099.05,462.85,129.9,83.10000000000001,77.5,85.60000000000001,1,41.75643522455735
18.145247311624054,13.756816492197604,44.25550813175689,24.42949037536395,9.848857801796104,9.038805230781334,9.085703054799886,7.19027120489902,329.25,189.25,1958.5500000000002,596.8000000000001,97.0,81.7,82.55000000000001,51.7,1,45.03544927949608
17.25977983637103,20.657928260113597,57.936171775497904,19.45893111144597,8.07465169527454,7.459892760623306,7.416198487095663,9.273618495495704,297.90000000000003,426.75,3356.6000000000004,378.65000000000003,65.2,55.650000000000006,55.0,86.0,1,51.0958399536274
9.751922887307918,18.128706517564897,43.5998853209501,21.390418415729975,10.658330075579382,10.293201639917484,8.514693182963201,8.151686941977102,95.10000000000001,328.65000000000003,1900.95,457.55,113.60000000000001,105.95,72.5,66.45,1,36.44661463741234
14.446452851824906,25.087845662790578,57.804844087671405,23.874672772626646,14.84082207965583,13.785862323409443,12.383456706428944,10.488088481701515,208.70000000000002,629.4000000000001,3341.4,570.0,220.25,190.05,153.35,110.0,1,50.70236470431075
18.536450577173614,22.541073621280777,58.56620185738529,41.822242885813765,13.767715859938424,10.947602477255009,9.664367542679656,10.447487736293352,343.6,508.1,3430.0,1749.1000000000001,189.55,119.85000000000001,93.4,109.15,1,58.18552297252835
15.657266683556234,32.546889252277246,65.49007558401502,31.214579926694512,11.629703349613008,8.502940667792526,7.7781745930520225,10.823585357911675,245.15,1059.3,4288.95,974.35,135.25,72.3,60.5,117.15,1,62.028138720700156
17.27859948028196,23.473389188611005,41.51325089655109,18.7136313953225,8.514693182963201,9.45515732285825,11.484772527133483,10.079682534683322,298.55,551.0,1723.3500000000001,350.20000000000005,72.5,89.4,131.9,101.60000000000001,1,53.50166324028305
9.284395510748128,20.972601173912597,42.90920647133899,19.106281689538655,8.54400374531753,8.683317338436964,9.718538984847465,9.289779329994873,86.2,439.85,1841.2,365.05,73.0,75.4,94.45,86.30000000000001,1,42.21122868394504
6.144102863722254,13.998214171814917,33.66749173906485,16.355427233796124,6.697014260101288,4.759201613716317,4.964876634922564,4.598912915026768,37.75,195.95000000000002,1133.5,267.5,44.85,22.650000000000002,24.650000000000002,21.150000000000002,1,31.029255723003697
9.391485505499118,20.93442141545832,70.68238818828917,40.44811491281145,10.594810050208546,9.452512893405647,10.312613635737547,9.300537618869138,88.2,438.25,4996.0,1636.0500000000002,112.25,89.35000000000001,106.35000000000001,86.5,1,52.174939963677005
16.246538092775335,24.25077318355025,60.72108365304427,43.37856613582335,14.444722219551334,12.343014218577244,12.495999359795118,14.177446878757825,263.95,588.1,3687.05,1881.7,208.65,152.35,156.15,201.0,1,65.70173592066672
15.469324484281788,23.08137777516758,71.59678763743524,29.960807732769823,13.13202193114221,14.15627069534911,12.461942063739505,14.508618128546908,239.3,532.75,5126.1,897.6500000000001,172.45000000000002,200.4,155.3,210.5,1,66.15893564523975
12.393546707863734,20.860249279430963,50.14479035752368,27.8621607202313,9.838699100999074,10.519030373565807,10.032447358446493,8.752142594816426,153.60000000000002,435.15000000000003,2514.5,776.3000000000001,96.80000000000001,110.65,100.65,76.60000000000001,1,60.87078899747945
10.421132376090421,19.553772014626745,33.98676212880538,16.067047021777213,8.07465169527454,10.428326807307105,11.30044246921332,9.216832427683602,108.60000000000001,382.35,1155.1000000000001,258.15000000000003,65.2,108.75,127.7,84.95,1,42.065776243164535
12.431814026923023,24.40286868382486,39.67870965643918,15.01832214330216,15.081445554057476,9.982484660644364,8.34565755348253,8.80056816347672,154.55,595.5,1574.4,225.55,227.45000000000002,99.65,69.65,77.45,1,36.83273589262228
9.573400649716902,12.706297651164952,53.846076923021975,24.354671009890485,12.25969004502153,9.1706052144883,5.932958789676531,6.892024376045111,91.65,161.45000000000002,2899.4,593.15,150.3,84.10000000000001,35.2,47.5,1,40.14801483200027
10.681760154581266,17.438463235044537,60.93808333054134,37.7683730123499,14.815532390029054,11.554220008291344,8.831760866327848,8.303613671167511,114.10000000000001,304.1,3713.4500000000003,1426.45,219.5,133.5,78.0,68.95,1,57.39208012678166
12.322743201089601,19.218480689169997,74.36464213589682,42.19952606368939,14.27585373979434,12.84523257866513,14.524117873385633,12.419742348374221,151.85,369.35,5530.1,1780.8000000000002,203.8,165.0,210.95000000000002,154.25,1,67.65136273321907
11.13777356566383,19.256167843057455,68.42258399096018,21.518596608515157,11.69829047339824,12.290240030202828,13.166244718977389,13.960659010233005,124.05000000000001,370.8,4681.650000000001,463.05,136.85,151.05,173.35000000000002,194.9,1,71.39361306342849
15.346009253222807,18.141113527013715,44.429719783046124,30.8431515899397,13.298496155580901,10.730796801729124,10.244510725261602,8.209750300709517,235.5,329.1,1974.0,951.3000000000001,176.85000000000002,115.15,104.95,67.4,1,56.42615188700315
12.769103335786738,26.055709547045538,43.01627598944381,21.85291742536909,13.442470011125186,10.293201639917484,9.313968005098578,9.151502608861563,163.05,678.9000000000001,1850.4,477.55,180.70000000000002,105.95,86.75,83.75,1,43.72299788624497
4.242640687119285,11.067971810589327,34.195028878478816,12.349089035228468,6.144102863722254,4.929503017546495,3.640054944640259,2.8372521918222215,18.0,122.5,1169.3,152.5,37.75,24.3,13.25,8.05,1,33.35059107106515
4.764451699828638,12.547908192204787,45.77007756165594,16.930741271426953,7.569676347110224,5.004997502496879,4.129164564412516,4.11703777004778,22.700000000000003,157.45000000000002,2094.9,286.65000000000003,57.300000000000004,25.05,17.05,16.95,1,39.98255322006737
13.930183056945088,21.609025891973936,57.728675716666146,26.86354406998451,16.099689437998485,11.478240283248997,8.567379996241558,9.531526635329726,194.05,466.95000000000005,3332.6000000000004,721.6500000000001,259.2,131.75,73.4,90.85000000000001,1,51.74937663916104
9.008329478876759,20.620378270051205,38.81945388590623,16.20493751916372,8.093207028119323,6.115553940568262,4.959838707054898,5.486346689738081,81.15,425.20000000000005,1506.95,262.6,65.5,37.4,24.6,30.1,1,48.27406480128619
7.304108432930059,15.466091943344964,39.16631205513228,18.436377084449102,10.042410069301093,7.14142842854285,5.522680508593631,5.10881590977792,53.35,239.20000000000002,1534.0,339.90000000000003,100.85000000000001,51.0,30.5,26.1,1,38.992882970519254
15.446682491719702,27.089665926326962,63.31745414970504,35.875479090877654,16.543881044059763,11.734564329364767,10.171037311896953,11.10180165558726,238.60000000000002,733.85,4009.1000000000004,1287.0500000000002,273.7,137.70000000000002,103.45,123.25,1,47.924488661694994
27.187313217749193,47.88893400358793,62.297672508690084,41.49036032622517,19.76486782146544,13.553597308463905,10.867382389517726,13.436889521016388,739.1500000000001,2293.35,3881.0,1721.45,390.65000000000003,183.70000000000002,118.10000000000001,180.55,1,62.80756332919756
8.482334584299302,22.838563877792318,41.02499238269277,18.69759342803239,11.047624178980746,10.370631610466162,9.047098982546835,11.273863579093016,71.95,521.6,1683.0500000000002,349.6,122.05000000000001,107.55000000000001,81.85000000000001,127.10000000000001,1,51.66133244569143
12.359207094308275,18.200274723201296,38.1103660438994,15.459624833740307,10.239628899525608,8.5,6.296824596572466,5.389805191284746,152.75,331.25,1452.4,239.0,104.85000000000001,72.25,39.650000000000006,29.05,1,39.56767921329609
6.568865959965997,16.837458240482736,55.18423687974674,20.148200912240277,7.54983443527075,4.909175083453431,4.123105625617661,3.930648801406709,43.150000000000006,283.5,3045.3,405.95000000000005,57.0,24.1,17.0,15.450000000000001,1,48.034721013909774
7.172865536171719,12.895735729302148,50.014997750674745,21.47905956972977,11.406138698087096,9.327379053088816,8.333666660000267,5.852349955359813,51.45,166.3,2501.5,461.35,130.1,87.0,69.45,34.25,1,52.59961731521074
17.623847480048163,29.796811910001377,65.57324149376787,31.76318623815942,20.625227271475094,17.045527272572123,15.096357176484664,14.632156368765337,310.6,887.85,4299.85,1008.9000000000001,425.40000000000003,290.55,227.9,214.10000000000002,1,57.7941196222213
11.01135777277262,21.90662000400792,52.36506469011568,25.711864965420148,12.920913280414817,8.491171886141512,5.408326913195984,5.2345009313209605,121.25,479.90000000000003,2742.1000000000004,661.1,166.95000000000002,72.10000000000001,29.25,27.400000000000002,1,58.96915309194178
7.078135347674555,13.234424808052673,43.6972539182956,20.877020860266438,10.72846680565308,7.990619500389191,6.953416426476988,5.766281297335398,50.1,175.15,1909.45,435.85,115.10000000000001,63.85,48.35,33.25,1,48.031159304205644
6.0332412515993425,13.34353776177817,31.127158559688674,9.589056262218927,6.434283176858165,5.527205442174192,5.094114250780011,3.7549966711037173,36.4,178.05,968.9000000000001,91.95,41.400000000000006,30.55,25.950000000000003,14.100000000000001,1,31.151234651964938
14.375326083258077,19.53970317072396,56.83704777695618,17.7313282074412,13.431306712304652,10.406728592598157,9.1104335791443,9.23038460737146,206.65,381.8,3230.4500000000003,314.40000000000003,180.4,108.30000000000001,83.0,85.2,1,43.98210316832244
